id,scientificName,names_wo_author
461,Conchocarpus heterophyllus (A. St.-Hil.) Kallunki & Pirani,Conchocarpus heterophyllus
598,Esenbeckia irwiniana Kaastra,Esenbeckia irwiniana
601,Esenbeckia leiocarpa Engl.,Esenbeckia leiocarpa
606,Esenbeckia oligantha Kaastra,Esenbeckia oligantha
746,Galipea jasminiflora (A.St.-Hil.) Engl.,Galipea jasminiflora
777,Helietta glaziovii (Engl.) Pirani,Helietta glaziovii
817,Metrodorea mollis Taub.,Metrodorea mollis
819,Metrodorea nigra A.St.-Hil.,Metrodorea nigra
823,Metrodorea stipularis Mart.,Metrodorea stipularis
891,Pilocarpus pennatifolius var. pilosus Kaastra,Pilocarpus pennatifolius
903,Pilocarpus spicatus A.St.-Hil. subsp. spicatus,Pilocarpus spicatus
904,Pilocarpus spicatus A.St.-Hil. var. spicatus,Pilocarpus spicatus
908,Pilocarpus trachylophus Holmes,Pilocarpus trachylophus
1114,Zanthoxylum gardneri Engl.,Zanthoxylum gardneri
1135,Zanthoxylum monogynum A.St.-Hil. subsp. monogynum,Zanthoxylum monogynum
1182,Zanthoxylum stelligerum Turcz.,Zanthoxylum stelligerum
1416,Arrojadoa rhodantha (Gürke) Britton & Rose,Arrojadoa rhodantha
1423,Arthrocereus rondonianus Backeb. & Voll,Arthrocereus rondonianus
1427,Brasilicereus markgrafii Backeb. & Voll,Brasilicereus markgrafii
1435,Cereus adelmarii (Rizzini & Mattos) P.J.Braun,Cereus adelmarii
1447,Cereus jamacaru DC.,Cereus jamacaru
1455,Cereus mirabella N.P.Taylor,Cereus mirabella
1458,Cereus saddianus (Rizzini & Mattos) P.J.Braun,Cereus saddianus
1461,Cereus triangularis K.Schum.,Cereus triangularis
1463,Cipocereus bradei (Backeb. & Voll) Zappi & N.P.Taylor,Cipocereus bradei
1464,Cipocereus crassisepalus (Buining & Brederoo) Zappi & N.P.Taylor,Cipocereus crassisepalus
1466,Cipocereus minensis (Werderm.) Ritter,Cipocereus minensis
1467,Cipocereus minensis subsp. leiocarpus N.P.Taylor & Zappi,Cipocereus minensis
1468,Cipocereus minensis (Werderm.) Ritter subsp. minensis,Cipocereus minensis
1469,Cipocereus pusilliflorus (Ritter) Zappi & N.P.Taylor,Cipocereus pusilliflorus
1517,Facheiroa cephaliomelana Buining & Brederoo,Facheiroa cephaliomelana
1520,Facheiroa squamosa (Gürke) P.J.Braun & Esteves,Facheiroa squamosa
1552,Leocereus bahiensis Britton & Rose,Leocereus bahiensis
1597,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter,Micranthocereus albicephalus
1598,Micranthocereus auriazureus Buining & Brederoo,Micranthocereus auriazureus
1599,Micranthocereus dolichospermaticus (Buining & Brederoo) F.Ritter,Micranthocereus dolichospermaticus
1600,Micranthocereus estevesii (Buining & Brederoo) F.Ritter,Micranthocereus estevesii
1601,Micranthocereus flaviflorus Buining & Brederoo,Micranthocereus flaviflorus
1605,Micranthocereus purpureus (Gürke) F.Ritter,Micranthocereus purpureus
1606,Micranthocereus streckeri Van Heek & Van Criek.,Micranthocereus streckeri
1607,Micranthocereus violaciflorus Buining,Micranthocereus violaciflorus
1641,Pereskia stenantha Ritter,Pereskia stenantha
1644,Pilosocereus aureispinus (Buining & Brederoo) Ritter,Pilosocereus aureispinus
1645,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley,Pilosocereus aurisetus
1646,Pilosocereus aurisetus subsp. aurilanatus (Ritter) Zappi,Pilosocereus aurisetus
1647,Pilosocereus aurisetus (Werderm.) Byles & G.D.Rowley subsp. aurisetus,Pilosocereus aurisetus
1655,Pilosocereus flavipulvinatus (Buining & Brederoo) Ritter,Pilosocereus flavipulvinatus
1656,Pilosocereus floccosus Byles & Rowley,Pilosocereus floccosus
1657,Pilosocereus floccosus Byles & Rowley subsp. floccosus,Pilosocereus floccosus
1658,Pilosocereus floccosus subsp. quadricostatus (Ritter) Zappi,Pilosocereus floccosus
1659,Pilosocereus fulvilanatus (Buining & Brederoo) Ritter,Pilosocereus fulvilanatus
1660,Pilosocereus fulvilanatus (Buining & Brederoo) Ritter subsp. fulvilanatus,Pilosocereus fulvilanatus
1661,Pilosocereus fulvilanatus subsp. rosae (P.J.Braun) Zappi,Pilosocereus fulvilanatus
1662,Pilosocereus glaucochrous (Werderm.) Byles & G.D.Rowley,Pilosocereus glaucochrous
1665,Pilosocereus gounellei subsp. zehntneri (Britton & Rose) Zappi,Pilosocereus gounellei
1666,Pilosocereus machrisii (E.Y.Dawson) Backeb.,Pilosocereus machrisii
1668,Pilosocereus pachycladus F.Ritter,Pilosocereus pachycladus
1669,Pilosocereus pachycladus F.Ritter subsp. pachycladus,Pilosocereus pachycladus
1746,Selenicereus wittii (K.Schum.) G.D.Rowley,Selenicereus wittii
1755,Tacinga saxatilis (Ritter) N.P.Taylor & Stuppy,Tacinga saxatilis
1757,Tacinga saxatilis (Ritter) N.P.Taylor & Stuppy subsp. saxatilis,Tacinga saxatilis
3944,Fuchsia coccinea Dryand.,Fuchsia coccinea
3956,Fuchsia regia (Vell.) Munz subsp. regia,Fuchsia regia
4037,Ludwigia albiflora Ramamoorthy,Ludwigia albiflora
4038,Ludwigia anastomosans (DC.) H.Hara,Ludwigia anastomosans
4048,Ludwigia filiformis (Micheli) Ramamoorthy,Ludwigia filiformis
4055,Ludwigia laruotteana (Cambess.) H.Hara,Ludwigia laruotteana
4207,Ruellia macrantha (Mart. ex Nees) Hiern,Ruellia macrantha
4234,Staurogyne minarum (Nees) Kuntze,Staurogyne minarum
4248,Carpotroche brasiliensis (Raddi) A Gray,Carpotroche brasiliensis
4383,Astronium concinnum Schott,Astronium concinnum
4388,Cyrtocarpa caatingae J.D.Mitch. & Daly,Cyrtocarpa caatingae
4405,Spondias tuberosa Arruda,Spondias tuberosa
4509,Allamanda doniana Müll.Arg.,Allamanda doniana
4598,Forsteronia pubescens A.DC.,Forsteronia pubescens
4601,Forsteronia thyrsoidea (Vell.) Müll.Arg.,Forsteronia thyrsoidea
4606,Geissospermum laeve (Vell.) Miers,Geissospermum laeve
4610,Gonolobus rostratus (Vahl) R.Br. ex Shult.,Gonolobus rostratus
4612,Gyrostelma bornmuelleri Schltr. ex Malme,Gyrostelma bornmuelleri
4613,Gyrostelma oxypetaloides E.Fourn.,Gyrostelma oxypetaloides
4615,Hemipogon acerosus Decne.,Hemipogon acerosus
4617,Hemipogon hemipogonoides (Malme) Rapini,Hemipogon hemipogonoides
4618,Hemipogon setaceus Decne.,Hemipogon setaceus
4621,Himatanthus drasticus (Mart.) Plumel,Himatanthus drasticus
4666,Mandevilla martiana (Stadelm.) Woodson,Mandevilla martiana
4692,Marsdenia sessilifolia (E.Fourn.) Fontella,Marsdenia sessilifolia
4706,Matelea pedalis (E.Fourn.) Fontella & E.A.Schwarz,Matelea pedalis
4746,Oxypetalum balansae Malme,Oxypetalum balansae
4777,Oxypetalum malmei Hoehne,Oxypetalum malmei
4817,Peplonia hatschbachii (Fontella & de Lamare) Fontella & Rapini,Peplonia hatschbachii
4819,Peplonia riedelii (E.Fourn.) Fontella & Rapini,Peplonia riedelii
4823,Prestonia acutifolia (Benth. ex Müll.Arg.) K.Schum.,Prestonia acutifolia
4844,Rauvolfia mattfeldiana Markgr.,Rauvolfia mattfeldiana
4863,Tabernaemontana hystrix Steud.,Tabernaemontana hystrix
4864,Tabernaemontana laeta Mart.,Tabernaemontana laeta
4866,Tabernaemontana solanifolia A.DC.,Tabernaemontana solanifolia
4885,Ilex cerasifolia Reissek,Ilex cerasifolia
4888,Ilex conocarpa Reissek,Ilex conocarpa
4890,Ilex euryaeformis Reissek,Ilex euryaeformis
4891,Ilex floribunda Reissek ex Maxim.,Ilex floribunda
4894,Ilex grandis Reissek,Ilex grandis
4898,Ilex loranthoides Mart. ex Reissek,Ilex loranthoides
4899,Ilex lundii Warm.,Ilex lundii
4901,Ilex nummularia Reissek,Ilex nummularia
4902,Ilex oligoneura Loes.,Ilex oligoneura
4903,Ilex organensis Loes.,Ilex organensis
4904,Ilex paraguariensis A.St.-Hil.,Ilex paraguariensis
4906,Ilex pseudobuxus Reissek,Ilex pseudobuxus
4908,Ilex schwackeana Loes.,Ilex schwackeana
5136,Schefflera calva (Cham.) Frodin & Fiaschi,Schefflera calva
5159,Baccharis axillaris DC.,Baccharis axillaris
5161,Baccharis brevifolia DC.,Baccharis brevifolia
5163,Baccharis calvescens DC.,Baccharis calvescens
5186,Baccharis helichrysoides DC.,Baccharis helichrysoides
5191,Baccharis intermixta Gardner,Baccharis intermixta
5193,Baccharis itatiaiae Wawra,Baccharis itatiaiae
5195,Baccharis lateralis Baker,Baccharis lateralis
5199,Baccharis ligustrina DC.,Baccharis ligustrina
5202,Baccharis lychnophora Gardner,Baccharis lychnophora
5206,Baccharis malmei Joch.Müll.,Baccharis malmei
5213,Baccharis milleflora (Less.) DC.,Baccharis milleflora
5215,Baccharis myricifolia DC.,Baccharis myricifolia
5241,Baccharis reticularia DC.,Baccharis reticularia
5242,Baccharis retusa DC.,Baccharis retusa
5256,Baccharis tarchonanthoides DC.,Baccharis tarchonanthoides
5295,Dasyphyllum flagellare (Casar.) Cabrera,Dasyphyllum flagellare
5297,Dasyphyllum fodinarum (Gardner) Cabrera,Dasyphyllum fodinarum
5298,Dasyphyllum lanceolatum (Less.) Cabrera,Dasyphyllum lanceolatum
5304,Dasyphyllum sprengelianum (Gardner) Cabrera,Dasyphyllum sprengelianum
5307,Dasyphyllum trichophyllum (Baker) Cabrera,Dasyphyllum trichophyllum
5308,Dasyphyllum vagans (Gardner) Cabrera,Dasyphyllum vagans
5313,Eremanthus capitatus (Spreng.) MacLeish,Eremanthus capitatus
5314,Eremanthus crotonoides (DC.) Sch.Bip.,Eremanthus crotonoides
5315,Eremanthus erythropappus (DC.) MacLeish,Eremanthus erythropappus
5316,Eremanthus incanus (Less.) Less.,Eremanthus incanus
5328,Gochnatia rotundifolia Less.,Gochnatia rotundifolia
5402,Mikania mosenii Malme,Mikania mosenii
5408,Mikania obtusata DC.,Mikania obtusata
5412,Mikania pacei W.C.Holmes,Mikania pacei
5422,Mikania ramosissima Gardner,Mikania ramosissima
5450,Mikania warmingii Sch.Bip.,Mikania warmingii
5480,Piptocarpha macropoda (DC.) Baker,Piptocarpha macropoda
5510,Stifftia parviflora (Leandro) D.Don,Stifftia parviflora
5522,Trichogonia attenuata G.M.Barroso,Trichogonia attenuata
5524,Trichogonia hirtiflora (DC.) Sch.Bip. ex Baker,Trichogonia hirtiflora
5529,Trichogoniopsis adenantha (DC.) R.M.King & H.Rob.,Trichogoniopsis adenantha
5535,Trixis nobilis (Vell.) Katinas,Trixis nobilis
5539,Trixis vauthieri DC.,Trixis vauthieri
5544,Wunderlichia mirabilis Riedel ex Baker,Wunderlichia mirabilis
5598,Begonia curtii L.B.Sm. & B.G.Schub.,Begonia curtii
5601,Begonia dentatiloba A.DC.,Begonia dentatiloba
5606,Begonia echinosepala Regel,Begonia echinosepala
5777,Aechmea candida E.Morren ex Baker,Aechmea candida
5817,Aechmea guarapariensis E.Pereira & Leme,Aechmea guarapariensis
5819,Aechmea gurkeniana E.Pereira & Moutinho,Aechmea gurkeniana
5823,Aechmea kertesziae Reitz,Aechmea kertesziae
5891,Alcantarea burle-marxii (Leme) J.R.Grant,Alcantarea burle-marxii
5903,Alcantarea odorata (Leme) J.R.Grant,Alcantarea odorata
5904,Alcantarea patriae Versieux & Wand.,Alcantarea patriae
5908,Alcantarea turgida Versieux & Wand.,Alcantarea turgida
5980,Canistrum guzmanioides Leme,Canistrum guzmanioides
5981,Canistrum improcerum Leme & J.A.Siqueira,Canistrum improcerum
5982,Canistrum lanigerum H.Luther & Leme,Canistrum lanigerum
5983,Canistrum montanum Leme,Canistrum montanum
5984,Canistrum pickelii (A.Lima & L.B.Sm.) Leme & J.A.Siqueira,Canistrum pickelii
5985,Canistrum sandrae Leme,Canistrum sandrae
5986,Canistrum seidelianum W.Weber,Canistrum seidelianum
5987,Canistrum triangulare L.B.Sm. & Reitz,Canistrum triangulare
5989,Catopsis berteroniana (Schult. & Schult.f.) Mez,Catopsis berteroniana
6010,Cryptanthus fernseeoides Leme,Cryptanthus fernseeoides
6011,Cryptanthus fosterianus L.B.Sm.,Cryptanthus fosterianus
6012,Cryptanthus giganteus Leme & A.P.Fontana,Cryptanthus giganteus
6013,Cryptanthus glazioui Mez,Cryptanthus glazioui
6014,Cryptanthus grazielae H.Luther,Cryptanthus grazielae
6015,Cryptanthus incrassatus L.B.Sm.,Cryptanthus incrassatus
6016,Cryptanthus latifolius Leme,Cryptanthus latifolius
6017,Cryptanthus leuzingerae Leme,Cryptanthus leuzingerae
6018,Cryptanthus lutherianus I.Ramírez,Cryptanthus lutherianus
6019,Cryptanthus lyman-smithii Leme,Cryptanthus lyman-smithii
6060,Dyckia dusenii L.B.Sm.,Dyckia dusenii
6061,Dyckia encholirioides (Gaudich.) Mez,Dyckia encholirioides
6062,Dyckia fosteriana L.B.Sm.,Dyckia fosteriana
6063,Dyckia frigida Hook.f.,Dyckia frigida
6064,Dyckia hatschbachii L.B.Sm.,Dyckia hatschbachii
6065,Dyckia ibiramensis Reitz,Dyckia ibiramensis
6066,Dyckia irmgardiae L.B.Sm.,Dyckia irmgardiae
6067,Dyckia leptostachya Baker,Dyckia leptostachya
6068,Dyckia maritima Baker,Dyckia maritima
6069,Dyckia martinellii B.R. Silva & Forzza,Dyckia martinellii
6461,Vriesea flammea L.B.Sm.,Vriesea flammea
6591,Protium brasiliense (Spreng.) Engl.,Protium brasiliense
6598,Protium kleinii Cuatrec.,Protium kleinii
6601,Protium warmingianum Marchand,Protium warmingianum
6606,Tetragastris occhionii (Rizzini) Daly,Tetragastris occhionii
6647,Siphocampylus westinianus (Thunb.) Pohl,Siphocampylus westinianus
6777,Peritassa hatschbachii Lombardi,Peritassa hatschbachii
6819,Cleome viridiflora Schreb.,Cleome viridiflora
6840,Clusia mexiae P.F.Stevens,Clusia mexiae
6859,Kielmeyera bifaria Saddi,Kielmeyera bifaria
6869,Kielmeyera lathrophyton Saddi,Kielmeyera lathrophyton
6874,Kielmeyera pumila Pohl,Kielmeyera pumila
6875,Kielmeyera regalis Saddi,Kielmeyera regalis
6891,Tovomitopsis saldanhae Engl.,Tovomitopsis saldanhae
6903,Combretum gracile Schott,Combretum gracile
6904,Combretum lanceolatum Pohl ex Eichler,Combretum lanceolatum
6908,Combretum pisonioides Taub.,Combretum pisonioides
6962,Rourea discolor Baker,Rourea discolor
6963,Rourea gardneriana Planch.,Rourea gardneriana
7121,Lamanonia brasiliensis Zickel & Leitão,Lamanonia brasiliensis
7126,Weinmannia discolor Gardner,Weinmannia discolor
7128,Weinmannia organensis Gardner,Weinmannia organensis
7129,Weinmannia paulliniifolia Pohl ex Ser.,Weinmannia paulliniifolia
7328,Stephanopodium engleri Baill.,Stephanopodium engleri
7438,Diospyros ketun B.Walln.,Diospyros ketun
7448,Sloanea lasiocoma K.Schum.,Sloanea lasiocoma
7455,Agarista chlorantha (Cham.) G.Don,Agarista chlorantha
7456,Agarista coriifolia (Thunb.) Hook. ex Nied.,Agarista coriifolia
7458,Agarista hispidula (DC.) Hook. ex Nied.,Agarista hispidula
7460,Agarista niederleinii (Sleumer) Judd,Agarista niederleinii
7461,Agarista nummularia (Cham. & Schltdl.) G.Don,Agarista nummularia
7462,Agarista oleifolia (Cham.) G.Don,Agarista oleifolia
7463,Agarista organensis (Gardner) Hook. ex Nied.,Agarista organensis
7465,Agarista pulchella Cham. ex G.Don,Agarista pulchella
7466,Agarista pulchra (Cham. & Schltdl.) G.Don,Agarista pulchra
7467,Agarista revoluta (Spreng.) J.D. Hook. ex Nied.,Agarista revoluta
7468,Agarista subrotunda (Pohl) G.Don,Agarista subrotunda
7469,Agarista uleana (Sleumer) Judd,Agarista uleana
7472,Gaultheria eriophylla (Pers.) Sleumer ex Burtt,Gaultheria eriophylla
7474,Gaultheria myrtilloides Cham. & Schltdl.,Gaultheria myrtilloides
7488,Gaylussacia decipiens Cham.,Gaylussacia decipiens
7489,Gaylussacia densa Cham.,Gaylussacia densa
7491,Gaylussacia incana Cham.,Gaylussacia incana
7493,Gaylussacia montana (Pohl) Sleumer,Gaylussacia montana
7494,Gaylussacia pallida Cham.,Gaylussacia pallida
7495,Gaylussacia pinifolia Cham. & Schltdl.,Gaylussacia pinifolia
7497,Gaylussacia pseudogaultheria Cham. & Schltdl.,Gaylussacia pseudogaultheria
7498,Gaylussacia pulchra Pohl,Gaylussacia pulchra
7499,Gaylussacia reticulata Mart. ex Meisn.,Gaylussacia reticulata
7502,Gaylussacia rugosa Cham. & Schltdl.,Gaylussacia rugosa
7503,Gaylussacia salicifolia Sleumer,Gaylussacia salicifolia
7504,Gaylussacia setosa Kin.-Gouv.,Gaylussacia setosa
7598,Paepalanthus glabrifolius Ruhland,Paepalanthus glabrifolius
7601,Paepalanthus gracilipes Silveira,Paepalanthus gracilipes
7606,Paepalanthus itatiaiensis Ruhland,Paepalanthus itatiaiensis
7704,Erythroxylum gonoclados (Mart.) O.E.Schulz,Erythroxylum gonoclados
7723,Erythroxylum oxypetalum O.E.Schulz,Erythroxylum oxypetalum
7745,Mostuea muricata Sobral & Lc.Rossi,Mostuea muricata
7771,Macrocarpaea glaziovii Gilg,Macrocarpaea glaziovii
7772,Macrocarpaea illecebrosa J.R.Grant,Macrocarpaea illecebrosa
7773,Macrocarpaea obtusifolia (Griseb.) Gilg,Macrocarpaea obtusifolia
7774,Macrocarpaea rubra Malme,Macrocarpaea rubra
7776,Prepusa alata Porto & Brade,Prepusa alata
7778,Prepusa hookeriana Gardner,Prepusa hookeriana
7779,Prepusa viridiflora Brade,Prepusa viridiflora
7788,Senaea coerulea Taub.,Senaea coerulea
7817,Besleria macahensis Brade,Besleria macahensis
7819,Besleria meridionalis C.V.Morton,Besleria meridionalis
7823,Codonanthe carnosa (Gardner) Hanst.,Codonanthe carnosa
7874,Paliavana sericiflora Benth.,Paliavana sericiflora
7876,Paliavana werdermannii Mansf.,Paliavana werdermannii
7891,Sinningia cardinalis (Lehm.) H.E.Moore,Sinningia cardinalis
7903,Sinningia hatschbachii Chautems,Sinningia hatschbachii
7904,Sinningia helleri Nees,Sinningia helleri
7908,Sinningia insularis (Hoehne) Chautems,Sinningia insularis
7988,Vantanea obovata (Nees & Mart.) Benth.,Vantanea obovata
8012,Vismia brasiliensis Choisy,Vismia brasiliensis
8016,Vismia micrantha A.St.-Hil.,Vismia micrantha
8023,Casimirella diversifolia R.A.Howard,Casimirella diversifolia
8032,Emmotum nitens (Benth.) Miers,Emmotum nitens
8034,Leretia cordata Vell.,Leretia cordata
8101,Lacistema serrulatum Mart.,Lacistema serrulatum
8116,Aegiphila obducta Vell.,Aegiphila obducta
8170,Hypenia glauca (A.St.-Hil. ex Benth.) Harley,Hypenia glauca
8171,Hypenia macrantha (A.St.-Hil. ex Benth.) Harley,Hypenia macrantha
8172,Hypenia reticulata (Mart. ex Benth.) Harley,Hypenia reticulata
8173,Hypenia salzmannii (Benth.) Harley,Hypenia salzmannii
8175,Hyptidendron asperrimum (Spreng.) Harley,Hyptidendron asperrimum
8176,Hyptidendron canum (Pohl ex Benth.) Harley,Hyptidendron canum
8177,Hyptidendron claussenii (Benth.) Harley,Hyptidendron claussenii
8178,Hyptidendron conspersum (Benth.) Harley,Hyptidendron conspersum
8179,Hyptidendron leucophyllum (Pohl ex Benth.) Harley,Hyptidendron leucophyllum
8180,Hyptidendron rhabdocalyx (Mart. ex Benth.) Harley,Hyptidendron rhabdocalyx
8181,Hyptidendron vauthieri (Briq.) Harley,Hyptidendron vauthieri
8182,Hyptidendron vepretorum (Mart. ex Benth.) Harley,Hyptidendron vepretorum
8188,Hyptis angulosa Schott ex Benth.,Hyptis angulosa
8190,Hyptis atrorubens Poit.,Hyptis atrorubens
8192,Hyptis balansae Briq.,Hyptis balansae
8193,Hyptis brevipes Poit.,Hyptis brevipes
8194,Hyptis caespitosa A.St.-Hil. ex Benth.,Hyptis caespitosa
8195,Hyptis calida Mart. ex Benth.,Hyptis calida
8196,Hyptis cardiophylla Pohl ex Benth.,Hyptis cardiophylla
8197,Hyptis carpinifolia Benth.,Hyptis carpinifolia
8198,Hyptis complicata A.St.-Hil. ex Benth.,Hyptis complicata
8199,Hyptis conferta Pohl ex Benth.,Hyptis conferta
8200,Hyptis corymbosa Benth.,Hyptis corymbosa
8204,Hyptis ditassoides Mart. ex Benth.,Hyptis ditassoides
8221,Hyptis linarioides Pohl ex Benth.,Hyptis linarioides
8224,Hyptis lucida Pohl,Hyptis lucida
8230,Hyptis monticola Mart. ex Benth.,Hyptis monticola
8231,Hyptis muelleri Briq.,Hyptis muelleri
8232,Hyptis multibracteata Benth.,Hyptis multibracteata
8233,Hyptis multiseta Benth.,Hyptis multiseta
8234,Hyptis muricata Schott ex Benth.,Hyptis muricata
8235,Hyptis mutabilis (Rich.) Briq.,Hyptis mutabilis
8236,Hyptis nudicaulis Benth.,Hyptis nudicaulis
8237,Hyptis paludosa A.St.-Hil. ex Benth.,Hyptis paludosa
8238,Hyptis passerina Mart. ex Benth.,Hyptis passerina
8239,Hyptis pectinata (L.) Poit.,Hyptis pectinata
8243,Hyptis proteoides A.St.-Hil. ex Benth.,Hyptis proteoides
8250,Hyptis rubiginosa Benth.,Hyptis rubiginosa
8254,Hyptis sericea Benth.,Hyptis sericea
8263,Hyptis tricephala A.St.-Hil. ex Benth.,Hyptis tricephala
8329,Salvia macrocalyx Gardner,Salvia macrocalyx
8346,Salvia salicifolia Pohl,Salvia salicifolia
8350,Salvia secunda Benth.,Salvia secunda
8355,Salvia tomentella Pohl,Salvia tomentella
8358,Salvia xanthotricha Harley ex E.P.Santos,Salvia xanthotricha
8369,Vitex mexiae Moldenke,Vitex mexiae
8371,Vitex polygama Cham.,Vitex polygama
8373,Vitex rufescens A.Juss.,Vitex rufescens
8374,Vitex sellowiana Cham.,Vitex sellowiana
8380,Aiouea bracteata Kosterm.,Aiouea bracteata
8381,Aiouea saligna Meisn.,Aiouea saligna
8383,Aniba firmula (Nees & Mart.) Mez,Aniba firmula
8398,Cinnamomum sellowianum (Nees & Mart.) Kosterm.,Cinnamomum sellowianum
8400,Cinnamomum tomentulosum Kosterm.,Cinnamomum tomentulosum
8408,Cryptocarya moschata Nees & Mart.,Cryptocarya moschata
8416,Endlicheria glomerata Mez,Endlicheria glomerata
8428,Nectandra grandiflora Nees,Nectandra grandiflora
8429,Nectandra lanceolata Nees,Nectandra lanceolata
8433,Nectandra nitidula Nees,Nectandra nitidula
8435,Nectandra psammophila Nees,Nectandra psammophila
8436,Nectandra puberula (Schott) Nees,Nectandra puberula
8459,Ocotea frondosa (Meisn.) Mez,Ocotea frondosa
8461,Ocotea glaziovii Mez,Ocotea glaziovii
8467,Ocotea langsdorffii (Meisn.) Mez,Ocotea langsdorffii
8471,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum
8473,Ocotea notata (Nees & Mart.) Mez,Ocotea notata
8475,Ocotea nutans (Nees) Mez,Ocotea nutans
8476,Ocotea odorifera (Vell.) Rohwer,Ocotea odorifera
8477,Ocotea percoriacea Kosterm.,Ocotea percoriacea
8487,Ocotea tabacifolia (Meisn.) Rohwer,Ocotea tabacifolia
8489,Ocotea tristis (Nees & Mart.) Mez,Ocotea tristis
8492,Ocotea velloziana (Meisn.) Mez,Ocotea velloziana
8493,Ocotea velutina (Nees) Rohwer,Ocotea velutina
8505,Ocotea nitida (Meisn.) Rohwer,Ocotea nitida
8508,Ocotea semicompleta (Nees & Mart.) Mez,Ocotea semicompleta
8509,Ocotea spixiana (Nees) Mez,Ocotea spixiana
8512,Persea alba Nees & Mart.,Persea alba
8513,Persea aurata Miq.,Persea aurata
8517,Persea major (Meisn.) L.E.Kopp,Persea major
8521,Persea rufotomentosa Nees & Mart.,Persea rufotomentosa
8522,Persea venosa Nees & Mart.,Persea venosa
8523,Persea willdenovii Kosterm.,Persea willdenovii
8562,Lecythis schwackei (R.Knuth) S.A.Mori,Lecythis schwackei
8598,Utricularia subulata L.,Utricularia subulata
8671,Strychnos cerradoensis Krukoff & Barneby,Strychnos cerradoensis
8677,Strychnos nigricans Progel,Strychnos nigricans
8679,Strychnos parvifolia A.DC.,Strychnos parvifolia
8683,Strychnos rubiginosa A.DC.,Strychnos rubiginosa
8746,Cuphea flava Spreng.,Cuphea flava
8777,Diplusodon villosissimus Pohl,Diplusodon villosissimus
8795,Magnolia ovata (A.St.-Hil.) Spreng.,Magnolia ovata
8817,Barnebya dispar (Griseb.) W.R.Anderson & B.Gates,Barnebya dispar
8819,Bronwenia ferruginea (Cav.) W.R.Anderson & C.C.Davis,Bronwenia ferruginea
8823,Bunchosia itacarensis W.R.Anderson,Bunchosia itacarensis
8832,Byrsonima correifolia A.Juss.,Byrsonima correifolia
8835,Byrsonima intermedia A.Juss.,Byrsonima intermedia
8837,Byrsonima laxiflora Griseb.,Byrsonima laxiflora
8844,Byrsonima perseifolia Griseb.,Byrsonima perseifolia
8885,Heteropterys grandiflora A. Juss.,Heteropterys grandiflora
8891,Heteropterys macrostachya A. Juss.,Heteropterys macrostachya
8903,Heteropterys syringifolia Griseb.,Heteropterys syringifolia
8904,Heteropterys ternstroemiifolia A.Juss.,Heteropterys ternstroemiifolia
8908,Hiraea bahiensis Moric.,Hiraea bahiensis
8910,Hiraea cuneata Griseb.,Hiraea cuneata
8911,Hiraea fagifolia (DC.) A.Juss.,Hiraea fagifolia
8912,Hiraea wiedeana A.Juss.,Hiraea wiedeana
8914,Janusia anisandra (A.Juss.) Griseb.,Janusia anisandra
8916,Lophopterys floribunda W.R.Anderson & C.C.Davis,Lophopterys floribunda
8918,Mascagnia bierosa (A.Juss.) W.R.Anderson,Mascagnia bierosa
8919,Mascagnia cordifolia (A.Juss.) Griseb.,Mascagnia cordifolia
8936,Peixotoa jussieuana A.Juss.,Peixotoa jussieuana
8937,Peixotoa parviflora A.Juss.,Peixotoa parviflora
8960,Stigmaphyllon paralias A.Juss.,Stigmaphyllon paralias
9020,Byttneria gayana A.St.-Hil.,Byttneria gayana
9024,Byttneria sagittifolia A. St.-Hil.,Byttneria sagittifolia
9031,Calyptraemalva catharinensis Krapov.,Calyptraemalva catharinensis
9033,Ceiba crispiflora (Kunth) Ravenna,Ceiba crispiflora
9034,Ceiba erianthos (Cav.) K.Schum.,Ceiba erianthos
9035,Ceiba glaziovii (Kuntze) K.Schum.,Ceiba glaziovii
9036,Ceiba pubiflora (A.St.-Hil.) K.Schum.,Ceiba pubiflora
9037,Ceiba speciosa (A.St.-Hil.) Ravenna,Ceiba speciosa
9038,Ceiba ventricosa (Nees & Mart.) Ravenna,Ceiba ventricosa
9040,Cienfuegosia affinis (Kunth) Hochr.,Cienfuegosia affinis
9043,Corchorus argutus Kunth,Corchorus argutus
9044,Corchorus hirtus L.,Corchorus hirtus
9045,Corchorus olitorius L.,Corchorus olitorius
9061,Gaya guerkeana K.Schum.,Gaya guerkeana
9072,Helicteres ovata Lam.,Helicteres ovata
9075,Helicteres velutina K.Schum.,Helicteres velutina
9080,Hibiscus bifurcatus Cav.,Hibiscus bifurcatus
9081,Hibiscus diversifolius Jacq.,Hibiscus diversifolius
9083,Hibiscus furcellatus Desr.,Hibiscus furcellatus
9086,Hydrogaster trinervis Kuhlm.,Hydrogaster trinervis
9088,Krapovickasia flavescens (Cav.) Fryxell,Krapovickasia flavescens
9089,Krapovickasia macrodon (A.DC.) Fryxell,Krapovickasia macrodon
9130,Pavonia cracens Fryxell & G.L.Esteves,Pavonia cracens
9144,Pavonia harleyi Krapov.,Pavonia harleyi
9157,Pavonia malvaviscoides A.St.-Hil.,Pavonia malvaviscoides
